-35.5483,2.52812,0.908568,1.08154,-0.171362,-0.985182,-0.00745902,-0.345262,-0.157357,0.03857,0.27707,0.182488,-0.516089,0.409663,-0.472722,-0.148026,0.167218,0.327733,0.922823,0.141114
-29.1143,2.49725,0.560967,0.355593,-0.314959,-0.146995,0.23498,-0.0424724,-0.341051,-0.252655,0.150448,0.283371,0.203567,0.173259,-0.0495647,0.16723,0.223529,0.291411,0.312579,-0.14448
-26.5522,2.81525,0.723261,0.0770754,0.470381,0.309389,-0.041429,-0.061991,-0.111706,-0.209606,-0.0650747,0.267003,0.239404,0.172754,0.321707,0.325007,0.228467,0.15051,-0.301282,-0.261221
-24.4002,3.27087,0.548318,-0.242021,0.52879,0.143794,0.0986517,-0.00332009,0.143784,-0.295125,0.00353861,0.581411,0.295891,0.0823905,0.0694692,0.230436,0.252134,0.0124966,-0.23109,-0.104671
-23.1995,3.97331,0.443722,-0.199896,0.650941,0.162031,0.0352943,-0.0487392,-0.126772,-0.313859,0.087256,0.201167,0.103831,0.307583,0.0129435,0.396368,0.316583,-0.110927,-0.201611,-0.0119677
-22.5878,4.3342,0.354737,-0.193024,0.710602,0.00788148,0.357439,-0.0746709,-0.0535198,-0.0630281,0.0925279,0.248956,0.186956,0.236663,-0.0151099,0.407388,0.376196,-0.29873,-0.452786,-0.0781663
-21.7281,4.83258,0.484935,-0.351355,0.851094,-0.129129,0.422513,-0.252815,-0.0657887,-0.0531159,0.0298346,0.40376,0.112241,0.0387807,-4.3739e-6,0.551509,0.392284,-0.180459,-0.303799,-0.0256394
-20.8878,5.06568,0.235159,-0.233134,0.773086,-0.124381,0.700844,-0.169579,-0.256655,0.02986,-0.156955,0.204113,0.241636,0.0863551,0.278483,0.352205,0.351417,0.0571467,-0.440576,-0.00301564
-20.4899,5.52487,0.0414478,-0.206777,0.823363,-0.144252,0.582916,-0.145059,-0.159796,-0.0104591,0.066921,0.285101,0.0792635,0.129277,0.185714,0.33527,0.353632,0.0996915,-0.409271,-0.145408
-20.2282,5.67705,0.00663177,-0.0352311,0.688779,-0.124475,0.434182,-0.19961,0.172107,-0.0811508,0.172369,0.355599,0.0470904,0.0635918,0.0573224,0.566737,0.261278,-0.141036,-0.380363,-0.113177
-19.3343,5.81096,-0.0876199,0.0367753,0.326832,0.16553,0.388024,-0.204897,-0.0770827,-0.341105,0.116526,0.233176,0.247365,0.0950237,0.0828751,0.576737,0.285087,-0.0500588,-0.263016,-0.0781625
-19.1065,5.79015,0.0709466,0.0583053,0.28778,0.183837,0.267608,0.0287412,-0.126397,-0.555201,0.147542,0.118881,0.380854,0.134375,0.115912,0.54099,0.164738,0.0321327,-0.26197,0.0280448
-18.9133,5.68092,-0.137305,0.0690287,0.445318,0.266595,0.39189,-0.0525857,0.0114278,-0.515099,0.122581,0.110737,0.290902,0.0452461,0.11039,0.609101,0.218566,0.00621122,-0.310964,0.0640709
-18.8088,5.68442,0.0152291,-0.0151391,0.564403,0.175823,0.235544,0.281936,-0.086074,-0.49639,0.0611142,0.124057,0.224877,0.0646575,0.0393979,0.564954,0.265256,-0.155433,-0.139419,-0.0783789
-18.6431,5.82478,-0.152989,0.0970932,0.328855,0.415145,0.40168,0.185502,-0.097743,-0.447922,0.00685953,0.110659,0.223207,0.0425982,0.0788917,0.342866,0.282713,-0.0479769,-0.213434,-0.134698
-18.3676,5.8355,-0.198782,0.222782,0.361793,0.240522,0.367681,0.251738,-0.176435,-0.403014,-0.0325902,0.140178,0.239171,0.057825,0.00882087,0.363304,0.352154,-0.0451101,-0.359618,-0.167872
-18.193,5.87221,-0.0896126,0.110236,0.484924,0.269494,0.254209,0.252914,-0.145136,-0.277204,0.0595607,-0.0355991,0.0662335,0.00127933,0.0763208,0.566892,0.382129,-0.266355,-0.174575,0.0228323
-18.1899,6.13307,-0.170253,-0.0924033,0.46834,0.20281,0.47264,0.279462,-0.146773,-0.373603,0.133449,0.0201569,0.208156,0.0817405,-0.00869301,0.612522,0.246298,-0.143945,-0.295457,-0.0122487
